order_id,store_name,created_At,packaged_time,total
QC_IN_406-5794061-0904307,TTA1,2026-05-18T19:49:47.000Z,1779114287014,19
QC_IN_404-0825327-6381927,TTA2,2026-05-18T19:50:26.000Z,1779114157488,7
QC_IN_406-9011184-5478743,TTA1,2026-05-18T19:53:11.000Z,1779114273628,4
QC_IN_171-8693230-7383538,TTA2,2026-05-18T19:47:50.000Z,1779114003733,6
QC_IN_405-8317691-3446705,TTA2,2026-05-18T19:39:06.000Z,1779113381911,1
QC_IN_404-2698839-8899543,TTA1,2026-05-18T19:48:51.000Z,1779114085899,10
QC_IN_171-4447201-1145967,TTA1,2026-05-18T19:50:29.000Z,1779114194951,8
QC_IN_403-0970766-2373151,TTA2,2026-05-18T19:45:26.000Z,1779113787298,1
QC_IN_406-2212752-8857109,TTA2,2026-05-18T19:42:17.000Z,1779113652511,7
QC_IN_403-1031939-4505118,TTA1,2026-05-18T19:48:34.000Z,1779113973574,2
QC_IN_406-4766676-9089932,TTA2,2026-05-18T19:44:24.000Z,1779113740009,1
QC_IN_405-2356441-1623542,TTA2,2026-05-18T19:42:37.000Z,1779113614958,1
QC_IN_403-2930633-8876344,TTA1,2026-05-18T19:42:28.000Z,1779113758963,2
QC_IN_402-8381912-7308346,TTA1,2026-05-18T19:39:31.000Z,1779113710916,22
QC_IN_407-1518616-8061147,TTA1,2026-05-18T19:33:01.000Z,1779113196203,8
QC_IN_408-1843336-4657936,TTA2,2026-05-18T19:39:56.000Z,1779113432593,1
QC_IN_171-4676758-3805130,TTA1,2026-05-18T19:42:57.000Z,1779113728090,1
QC_IN_406-6663709-6233169,TTA1,2026-05-18T19:38:06.000Z,1779113396741,5
QC_IN_406-9611212-3236346,TTA2,2026-05-18T19:30:28.000Z,1779113189625,22
QC_IN_405-9134579-9900321,TTA1,2026-05-18T19:42:18.000Z,1779113629617,3
QC_IN_171-3381289-8054703,TTA2,2026-05-18T19:28:20.000Z,1779113163739,10
QC_IN_403-2975671-3699539,TTA2,2026-05-18T19:37:18.000Z,1779113391506,1
QC_IN_404-1416755-1005160,TTA1,2026-05-18T19:35:23.000Z,1779113153329,1
QC_IN_171-8217908-6153164,TTA2,2026-05-18T19:34:01.000Z,1779113214042,8
QC_IN_406-0385168-7936317,TTA2,2026-05-18T19:18:52.000Z,1779112222927,2
QC_IN_405-9792628-2091506,TTA1,2026-05-18T19:13:48.000Z,1779111885158,1
QC_IN_171-3060220-8919503,TTA1,2026-05-18T19:35:08.000Z,1779113236402,6
QC_IN_407-2825518-5550759,TTA2,2026-05-18T19:27:41.000Z,1779112738846,3
QC_IN_407-2885192-1101154,TTA2,2026-05-18T19:24:43.000Z,1779112585443,5
