order_id,store_name,created_At,packaged_time,total
QC_IN_405-5829734-8838753,TMK6,2026-05-18T12:06:26.000Z,1779086233502,2
QC_IN_407-3646654-4343503,TML7,2026-05-18T12:14:54.000Z,1779086765223,1
QC_IN_405-6764997-8507534,TMK6,2026-05-18T12:12:27.000Z,1779086594827,1
QC_IN_407-7558840-2076313,TMK6,2026-05-18T12:15:02.000Z,1779086776223,5
QC_IN_171-3876421-2557965,TML7,2026-05-18T12:09:42.000Z,1779086445697,1
QC_IN_406-4185526-6882757,TML7,2026-05-18T12:06:08.000Z,1779086536942,15
QC_IN_402-9260981-1001933,TMK6,2026-05-18T12:17:44.000Z,,1
QC_IN_404-3501293-9683550,TML7,2026-05-18T11:42:22.000Z,1779084843670,5
QC_IN_407-6166096-3167506,TML7,2026-05-18T12:03:00.000Z,1779086044764,3
QC_IN_405-2143400-8274729,TML7,2026-05-18T12:03:12.000Z,1779086098564,4
QC_IN_405-9543677-5737141,TML7,2026-05-18T12:06:02.000Z,1779086234018,2
QC_IN_403-3272390-1957121,TML7,2026-05-18T12:01:43.000Z,1779085972277,1
QC_IN_407-1270870-0696348,TMK6,2026-05-18T12:07:16.000Z,1779086285653,1
QC_IN_404-7794584-4438700,TMK6,2026-05-18T12:07:59.000Z,1779086475044,5
QC_IN_404-2028261-3861129,TMK6,2026-05-18T12:04:28.000Z,1779086257901,4
QC_IN_405-0250508-1844378,TML7,2026-05-18T11:47:06.000Z,1779085251881,14
QC_IN_407-9538833-4447563,TML7,2026-05-18T11:59:21.000Z,1779085878336,2
QC_IN_404-3491611-2574733,TMK6,2026-05-18T12:01:58.000Z,1779086057786,5
QC_IN_171-7081339-4699539,TML7,2026-05-18T12:03:00.000Z,1779086074157,2
QC_IN_404-1119509-1980349,TMK6,2026-05-18T11:58:24.000Z,1779085842313,7
QC_IN_405-1877919-1040304,TMK6,2026-05-18T12:01:27.000Z,1779086021554,7
QC_IN_171-0063987-6190721,TML7,2026-05-18T11:58:09.000Z,1779085781900,3
QC_IN_403-4008073-6992362,TML7,2026-05-18T12:00:58.000Z,1779085971212,4
QC_IN_403-3353161-3053963,TML7,2026-05-18T11:56:51.000Z,1779085697125,1
QC_IN_408-4809389-7960353,TMK6,2026-05-18T12:03:28.000Z,1779086042027,1
QC_IN_405-4861873-0683558,TMK6,2026-05-18T11:59:54.000Z,1779085887880,5
QC_IN_171-6855604-3597959,TMK6,2026-05-18T11:55:34.000Z,1779085736322,1
QC_IN_407-4472532-2553105,TML7,2026-05-18T11:51:07.000Z,1779085334762,1
QC_IN_171-1286290-6135550,TML7,2026-05-18T11:51:59.000Z,1779085451414,7
QC_IN_403-6577192-9457102,TMK6,2026-05-18T11:52:04.000Z,1779085511151,2
QC_IN_405-8817377-5821110,TML7,2026-05-18T11:53:19.000Z,1779085587697,8
