order_id,store_name,created_At,packaged_time,total
QC_IN_404-0788493-8302740,TNA4,2026-05-18T13:41:55.000Z,1779092060645,16
QC_IN_405-9021785-6978743,TNA4,2026-05-18T13:38:22.000Z,1779091894302,11
QC_IN_402-9113187-2297938,TNA3,2026-05-18T13:38:45.000Z,1779091828847,5
QC_IN_403-7125647-4097934,TNA4,2026-05-18T13:34:30.000Z,1779091552529,5
QC_IN_406-8080817-6999539,TNA3,2026-05-18T13:36:15.000Z,1779091778444,22
QC_IN_406-4852450-3513949,TNA4,2026-05-18T13:24:31.000Z,1779091046520,11
QC_IN_406-9720730-1101910,TNA4,2026-05-18T13:30:56.000Z,1779091464463,12
QC_IN_404-4726045-6133137,TNA4,2026-05-18T13:31:12.000Z,1779091345611,3
QC_IN_404-2113269-8907536,TNA4,2026-05-18T13:33:15.000Z,1779091430361,1
QC_IN_402-0323750-3694704,TNA4,2026-05-18T13:20:53.000Z,1779090729545,3
QC_IN_408-7981168-3858709,TNA3,2026-05-18T13:33:06.000Z,1779091443572,2
QC_IN_404-1196363-3164365,TNA3,2026-05-18T13:37:34.000Z,1779091708774,2
QC_IN_402-5090189-2122737,TNA3,2026-05-18T13:34:22.000Z,1779091556228,4
QC_IN_171-9726487-6585163,TNA4,2026-05-18T13:31:57.000Z,1779091388911,2
QC_IN_171-7037475-7175518,TNA4,2026-05-18T13:20:35.000Z,1779090699273,1
QC_IN_407-9609065-8183553,TNA3,2026-05-18T13:33:12.000Z,1779091465742,6
QC_IN_405-4798136-3024324,TNA3,2026-05-18T13:30:02.000Z,1779091335371,8
QC_IN_403-4006232-1493906,TNA4,2026-05-18T13:29:42.000Z,1779091218586,4
QC_IN_407-7458970-1237909,TNA4,2026-05-18T13:27:00.000Z,1779091098789,2
QC_IN_407-5560527-8080359,TNA3,2026-05-18T13:26:22.000Z,1779091104362,8
QC_IN_404-6002080-8235505,TNA4,2026-05-18T13:25:02.000Z,1779090984276,5
QC_IN_406-0778419-0101916,TNA4,2026-05-18T13:28:11.000Z,1779091154337,2
QC_IN_404-2833966-0539541,TNA3,2026-05-18T13:20:35.000Z,1779090765706,15
QC_IN_405-2794315-5407558,TNA4,2026-05-18T13:30:36.000Z,1779091328704,6
QC_IN_403-4851648-7302736,TNA4,2026-05-18T13:27:19.000Z,1779091134230,5
QC_IN_403-2704971-4162731,TNA4,2026-05-18T13:26:04.000Z,1779091054907,3
QC_IN_408-5487380-2843516,TNA4,2026-05-18T13:21:29.000Z,1779090771629,2
QC_IN_405-9646320-0675523,TNA4,2026-05-18T13:24:14.000Z,1779090991540,7
QC_IN_407-7400048-8419517,TNA4,2026-05-18T13:19:55.000Z,1779090673664,5
QC_IN_408-8966911-3485907,TNA3,2026-05-18T13:14:35.000Z,1779090324610,3
QC_IN_402-1388145-5800324,TNA3,2026-05-18T13:21:50.000Z,1779090868113,4
QC_IN_405-9787852-8273122,TNA3,2026-05-18T13:21:10.000Z,1779090722595,1
QC_IN_408-1309471-8495556,TNA3,2026-05-18T13:14:57.000Z,1779090360705,2
QC_IN_171-2492697-5058734,TNA3,2026-05-18T13:16:22.000Z,1779090513081,5
QC_IN_171-0952839-4417917,TNA4,2026-05-18T13:17:03.000Z,1779090498523,5
QC_IN_404-7530564-4794755,TNA3,2026-05-18T13:15:57.000Z,1779090402248,1
QC_IN_171-3737921-1116367,TNA4,2026-05-18T13:10:16.000Z,1779090055920,1
QC_IN_403-6277216-9467520,TNA4,2026-05-18T13:14:07.000Z,1779090303618,1
QC_IN_406-3322605-2159531,TNA4,2026-05-18T13:11:29.000Z,1779090272364,8
QC_IN_408-5613399-4341923,TNA4,2026-05-18T13:14:29.000Z,1779090332478,4
QC_IN_171-1215876-9702716,TNA4,2026-05-18T13:10:59.000Z,1779090087914,1
QC_IN_407-6337574-5831556,TNA4,2026-05-18T13:06:59.000Z,1779089877093,2
QC_IN_408-3973898-3684316,TNA4,2026-05-18T13:08:49.000Z,1779089950347,1
QC_IN_408-9936970-0489154,TNA3,2026-05-18T13:10:03.000Z,1779090064104,1
QC_IN_402-5921727-7030766,TNA4,2026-05-18T13:03:05.000Z,1779089791369,16
QC_IN_406-4851522-5846736,TNA4,2026-05-18T13:07:05.000Z,1779089868331,2
QC_IN_404-2973730-6245134,TNA4,2026-05-18T13:02:34.000Z,1779089618430,2
QC_IN_402-4783560-5043565,TNA4,2026-05-18T13:03:44.000Z,1779089705196,6
QC_IN_402-5595641-7033123,TNA4,2026-05-18T13:02:46.000Z,1779089603567,1
QC_IN_402-3027757-7944315,TNA4,2026-05-18T13:04:28.000Z,1779089698176,2
QC_IN_171-4450902-7750715,TNA3,2026-05-18T12:58:42.000Z,1779089409752,5
QC_IN_406-0145055-6625951,TNA4,2026-05-18T13:02:26.000Z,1779089586713,1
QC_IN_171-3459294-4121901,TNA4,2026-05-18T12:57:42.000Z,1779089359766,5
QC_IN_402-9557874-9009158,TNA4,2026-05-18T12:52:44.000Z,1779089048046,2
QC_IN_405-1774461-3502723,TNA4,2026-05-18T12:57:16.000Z,1779089331704,9
QC_IN_404-1536619-9629923,TNA4,2026-05-18T12:58:36.000Z,1779089410752,5
QC_IN_404-5199617-2052338,TNA4,2026-05-18T12:55:09.000Z,1779089274702,11
QC_IN_406-4688824-3051559,TNA4,2026-05-18T12:55:44.000Z,1779089226711,6
QC_IN_405-8726764-9923526,TNA4,2026-05-18T12:49:10.000Z,1779089080730,17
QC_IN_404-8204502-8126739,TNA4,2026-05-18T12:54:50.000Z,1779089149309,3
QC_IN_402-8079968-3907534,TNA4,2026-05-18T12:46:47.000Z,1779088646682,1
QC_IN_403-6142650-2127551,TNA4,2026-05-18T12:56:24.000Z,1779089232255,1
QC_IN_406-8211143-6577962,TNA4,2026-05-18T12:47:10.000Z,1779088795897,10
QC_IN_403-4283743-1756366,TNA3,2026-05-18T12:51:27.000Z,1779088942220,3
QC_IN_171-7141874-7567520,TNA4,2026-05-18T12:49:14.000Z,1779088908567,11
QC_IN_404-1583715-4933102,TNA3,2026-05-18T12:47:26.000Z,1779088730502,4
QC_IN_405-1038516-4042729,TNA4,2026-05-18T12:26:57.000Z,1779087621029,11
QC_IN_406-9635741-8116307,TNA4,2026-05-18T12:47:40.000Z,1779088746975,4
QC_IN_403-7729917-4093132,TNA4,2026-05-18T12:41:07.000Z,1779088321304,2
QC_IN_171-9342196-8635523,TNA4,2026-05-18T12:43:24.000Z,1779088456488,3
QC_IN_402-7302060-3959524,TNA3,2026-05-18T12:43:33.000Z,1779088551485,6
QC_IN_406-1351336-6023500,TNA4,2026-05-18T12:41:46.000Z,1779088338298,1
QC_IN_406-1054992-4211537,TNA3,2026-05-18T12:40:36.000Z,1779088305767,4
QC_IN_402-2541950-5087547,TNA4,2026-05-18T12:42:08.000Z,1779088429649,2
QC_IN_403-3656743-4749944,TNA4,2026-05-18T12:36:59.000Z,1779088071236,2
QC_IN_406-5098692-6941159,TNA4,2026-05-18T12:41:48.000Z,1779088425845,12
QC_IN_408-1719533-1541135,TNA3,2026-05-18T12:37:41.000Z,1779088151641,6
QC_IN_407-2003982-6505167,TNA4,2026-05-18T12:27:08.000Z,1779087543441,1
QC_IN_406-0532225-0065907,TNA4,2026-05-18T12:38:22.000Z,1779088171876,1
QC_IN_404-7749439-8113948,TNA4,2026-05-18T12:31:16.000Z,1779087784003,5
QC_IN_403-3015800-8109126,TNA3,2026-05-18T12:35:53.000Z,1779087985725,1
QC_IN_404-0340685-4365154,TNA4,2026-05-18T12:40:10.000Z,1779088252451,2
QC_IN_403-7137351-6453100,TNA3,2026-05-18T12:40:34.000Z,1779088314549,4
